,Experiment name:,Sample experiment
Duration:,5 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,BPM,Arb
Units:,BPM,Arb
Time
'-0:0:0.0,60,1733
'0:0:0.05,60,1729
'0:0:0.1,60,1728
'0:0:0.15,60,1729
'0:0:0.2,60,1730
'0:0:0.25,60,1729
'0:0:0.3,60,1729
'0:0:0.35,60,1728
'0:0:0.4,60,1727
'0:0:0.45,60,1727
'0:0:0.5,60,1726
'0:0:0.55,60,1725
'0:0:0.6,60,1725
'0:0:0.65,60,1724
'0:0:0.7,60,1724
'0:0:0.75,60,1722
'0:0:0.8,60,1719
'0:0:0.85,60,1718
'0:0:0.9,60,1718
'0:0:0.95,60,1718
'0:0:1.0,60,1721
'0:0:1.05,60,1722
'0:0:1.1,60,1721
'0:0:1.15,60,1721
'0:0:1.2,60,1722
'0:0:1.25,60,1722
'0:0:1.3,60,1723
'0:0:1.35,60,1726
'0:0:1.4,60,1733
'0:0:1.45,60,1741
'0:0:1.5,60,1750
'0:0:1.55,60,1757
'0:0:1.6,60,1762
'0:0:1.65,57,1764
'0:0:1.7,57,1768
'0:0:1.75,57,1773
'0:0:1.8,57,1779
'0:0:1.85,57,1785
'0:0:1.9,57,1790
'0:0:1.95,57,1794
'0:0:2.0,57,1799
'0:0:2.05,57,1803
'0:0:2.1,57,1809
'0:0:2.15,57,1816
'0:0:2.2,57,1824
'0:0:2.25,57,1832
'0:0:2.3,57,1839
'0:0:2.35,57,1844
'0:0:2.4,57,1850
'0:0:2.45,57,1855
'0:0:2.5,62,1856
'0:0:2.55,62,1851
'0:0:2.6,62,1844
'0:0:2.65,62,1841
'0:0:2.7,62,1837
'0:0:2.75,62,1830
'0:0:2.8,62,1821
'0:0:2.85,62,1813
'0:0:2.9,62,1805
'0:0:2.95,62,1798
'0:0:3.0,62,1794
'0:0:3.05,62,1790
'0:0:3.1,62,1786
'0:0:3.15,62,1781
'0:0:3.2,62,1776
'0:0:3.25,62,1771
'0:0:3.3,58,1764
'0:0:3.35,58,1757
'0:0:3.4,58,1754
'0:0:3.45,58,1754
'0:0:3.5,58,1752
'0:0:3.55,58,1750
'0:0:3.6,58,1748
'0:0:3.65,58,1745
'0:0:3.7,58,1742
'0:0:3.75,58,1741
'0:0:3.8,58,1738
'0:0:3.85,58,1736
'0:0:3.9,58,1733
'0:0:3.95,58,1729
'0:0:4.0,58,1726
'0:0:4.05,58,1723
'0:0:4.1,58,1718
'0:0:4.15,65,1712
'0:0:4.2,65,1708
'0:0:4.25,65,1705
'0:0:4.3,65,1704
'0:0:4.35,65,1703
'0:0:4.4,65,1700
'0:0:4.45,65,1696
'0:0:4.5,65,1693
'0:0:4.55,65,1692
'0:0:4.6,65,1690
'0:0:4.65,65,1688
'0:0:4.7,65,1686
'0:0:4.75,65,1685
'0:0:4.8,65,1682
'0:0:4.85,65,1680
'0:0:4.9,65,1679
'0:0:4.95,65,1677
'0:0:5.0,64,1675
'0:0:5.05,64,1673
'0:0:5.1,64,1673
'0:0:5.15,64,1672
'0:0:5.2,64,1672
'0:0:5.25,64,1672
'0:0:5.3,64,1669
'0:0:5.35,64,1666
'0:0:5.4,64,1664
'0:0:5.45,64,1662
'0:0:5.5,64,1662
'0:0:5.55,64,1663
'0:0:5.6,64,1666
'0:0:5.65,64,1671
'0:0:5.7,64,1677
'0:0:5.75,64,1683
'0:0:5.8,64,1688
'0:0:5.85,64,1690
'0:0:5.9,71,1695
'0:0:5.95,71,1701
'0:0:6.0,71,1709
'0:0:6.05,71,1717
'0:0:6.1,71,1727
'0:0:6.15,71,1735
'0:0:6.2,71,1743
'0:0:6.25,71,1748
'0:0:6.3,71,1754
'0:0:6.35,71,1758
'0:0:6.4,71,1761
'0:0:6.45,71,1765
'0:0:6.5,71,1770
'0:0:6.55,71,1775
'0:0:6.6,71,1779
'0:0:6.65,71,1783
'0:0:6.7,71,1787
'0:0:6.75,71,1791
'0:0:6.8,71,1799
'0:0:6.85,71,1807
'0:0:6.9,71,1818
'0:0:6.95,71,1829
'0:0:7.0,71,1839
'0:0:7.05,71,1846
'0:0:7.1,71,1852
'0:0:7.15,71,1855
'0:0:7.2,71,1857
'0:0:7.25,71,1860
'0:0:7.3,71,1862
'0:0:7.35,71,1860
'0:0:7.4,71,1854
'0:0:7.45,72,1844
'0:0:7.5,72,1831
'0:0:7.55,72,1819
'0:0:7.6,72,1808
'0:0:7.65,72,1803
'0:0:7.7,72,1797
'0:0:7.75,72,1789
'0:0:7.8,72,1780
'0:0:7.85,72,1772
'0:0:7.9,72,1766
'0:0:7.95,72,1760
'0:0:8.0,72,1754
'0:0:8.05,72,1749
'0:0:8.1,72,1744
'0:0:8.15,72,1740
'0:0:8.2,72,1734
'0:0:8.25,72,1728
'0:0:8.3,72,1724
'0:0:8.35,72,1722
'0:0:8.4,72,1721
'0:0:8.45,72,1721
'0:0:8.5,72,1719
'0:0:8.55,72,1717
'0:0:8.6,72,1716
'0:0:8.65,72,1715
'0:0:8.7,72,1715
'0:0:8.75,72,1715
'0:0:8.8,72,1714
'0:0:8.85,72,1713
'0:0:8.9,72,1712
'0:0:8.95,72,1711
'0:0:9.0,72,1709
'0:0:9.05,73,1707
'0:0:9.1,73,1706
'0:0:9.15,73,1705
'0:0:9.2,73,1706
'0:0:9.25,73,1709
'0:0:9.3,73,1710
'0:0:9.35,73,1711
'0:0:9.4,73,1711
'0:0:9.45,73,1711
